optionID,optionDescription,price,quantity,extendedPrice
P30031013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,176,5,880
P30031060,Bath #2 Linden Tub & Shower Chrome T14494,60,1,60
P30031062,Bath #2 Linden Tub & Shower Stainless T14494-SS,245,2,490
P30031062,Bath #2 Tub & Shower Stainless,260,1,260
P30031072,Bath #3 Linden Tub & Shower Stainless T14494-SS,240,1,240
P30031072,Bath #3 Tub & Shower Stainless,260,1,260
P30031082,Bath #4 Linden Tub & Shower Stainless T14494-SS,240,1,240
P30031090,Master Bath Linden Shower Only Chrome T14294,40,2,80
P30031091,Master Bath Linden Shower Only Venetian Bronze T14294-RB,135,2,270
P30031092,Master Bath Linden Shower Only Stainless T14294-SS,120,4,480
P30031092,Master Bath Shower Only Stainless,130,2,260
P30031100,"Powder Room Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,1,100
P30031101,"Powder Room 4"" Centerset Stainless",80,2,160
P30031101,"Powder Room Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P30031111,"Bath #2 4"" Centerset Stainless",80,1,80
P30031111,"Bath #2 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,2,160
P30031121,"Bath #3 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P30031121,"Bath #3 4"" Centerset Stainless",80,1,80
P30031126,"Bath #4 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P30031130,"Master Bath Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,2,200
P30031131,"Master Bath 4"" Centerset Stainless",80,2,160
P30031131,"Master Bath Linden 4"" Centerset Stainless 2594-SSMPU-DST",94,5,470
P30031141,Master Bath Linden Widespread Venetian Bronze 3594-RBMPU-DST,560,1,560
P30031142,Master Bath Widespread Stainless,250,2,500
P30031142,Master Bath Linden Widespread Stainless 3594-SSMPU-DST,490,2,980
P30031151,Powder Room Linden Widespread Venetian Bronze 3594-RBMPU-DST,280,1,280
P30031160,Master Bath Linden Roman Tub Venetian Bronze T2794-RB,280,1,280
P30031161,Master Bath Linden Roman Tub Stainless T2794-SS,245,4,980
P30031161,Master Bath Roman Tub Stainless,250,2,500
P30031510,Add rain shower head and additional valve - Bronze,980,1,980
P30032200,Master Shower - Add Semi-Frameless Shower Door - Infinity,685,1,685
P40030015,Powder Room Change toilet to Comfort Height,160,2,320
P40030030,Master Bath - Comfort Ht Toilet,160,1,160
P40030032,Master Bath - Elongated Toilet,50,1,50
P40030038,Bath #2 Change toilet to Comfort Height,160,1,160
P40030048,Bath #3 Change toilet to Comfort Height,160,1,160
P40031010,Kitchen Linden Pull-Out Stainless 4353-AR-DST,100,1,100
P40031013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,180,1,180
P40031062,Bath #2 Linden Tub & Shower Stainless T14494-SS,250,1,250
P40031092,Master Bath Linden Shower Only Stainless T14294-SS,120,1,120
P40031111,"Bath #2 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P40031121,"Bath #3 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P40031140,Master Bath Linden Widespread Chrome 3594-MPU-DST,140,2,280
P40031152,Powder Room Linden Widespread Stainless 3594-SSMPU-DST,250,1,250
P40031200,Master Bath Cassidy Shower Only Chrome T14297 with H797,160,1,160
P40031220,Powder Room Cassidy Widespread Chrome 3597LF-MPU,270,2,540
P40031270,Master Bath Cassidy Roman Tub Chrome T2797-LHP with H697,100,1,100
P41030030,Master Bath - Comfort Height Elongated Toilet,160,1,160
P41030038,Bath #2 Change toilet to Comfort Height Elongated,160,1,160
P41030048,Bath #3 Change toilet to Comfort Height Elongated,160,1,160
P41031006,Kitchen Essa Pull-Down Bronze 9113-RB-DST,300,1,300
P41031062,Bath #2 Tub & Shower Stainless,260,1,260
P41031072,Bath #3 Tub & Shower Stainless,260,1,260
P41031092,Master Bath Shower Only Stainless,130,1,130
P41031111,"Bath #2 4"" Centerset Stainless",80,1,80
P41031121,"Bath #3 4"" Centerset Stainless",80,1,80
P41031142,Master Bath Widespread Stainless,250,2,500
P41031161,Master Bath Tub Stainless,250,1,250
P50030010,Powder Room Change toilet to  Elongated,50,6,300
P50030010,Powder Room Change toilet to elongated,50,3,150
P50030015,Powder Room Change toilet to Comfort Height,160,5,800
P50030015,Powder Room Change toilet to Comfort Height Elongated,160,6,960
P50030030,Master Bath - Comfort Height Elongated Toilet,160,8,1280
P50030030,Master Bath - Comfort Height Toilet,160,6,960
P50030032,Master Bath - Elongated Toilet,50,6,300
P50030037,Bath #2 Change toilet to  Elongated,50,6,300
P50030037,Bath #2 Change toilet to elongated,50,2,100
P50030038,Bath #2 Change toilet to Comfort Height,160,3,480
P50030038,Bath #2 Change toilet to Comfort Height Elongated,160,5,800
P50030047,Bath #3 Change toilet to elongated,50,1,50
P50030047,Bath #3 Change toilet to  Elongated,50,5,250
P50030048,Bath #3 Change toilet to Comfort Height,160,1,160
P50030048,Bath #3 Change toilet to Comfort Height Elongated,160,3,480
P50030057,Bath #4 Change toilet to elongated,50,1,50
P50030058,Bath #4 Change toilet to Comfort Height Elongated,160,1,160
P50031004,Kitchen Essa Pull-Down Chrome 9113-DST,110,1,110
P50031005,Kitchen Essa Pull-Down Stainless 9113-AR-DST,160,3,480
P50031007,Kitchen Essa Pull-Down Black 9113-BL-DST,200,1,200
P50031010,Kitchen Linden Pull-Out Stainless 4353-AR-DST,100,1,100
P50031013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,176,5,880
P50031014,Kitchen Leland Pull-down Single Mount Venetian Bronze 9178-RB-DST,301,10,3010
P50031017,Wet Bar Classic Stainless 1903-SS-DST,255,2,510
P50031061,Bath #2 Tub & Shower Venetian Bronze,280,5,1400
P50031061,Bath #2 Linden Tub & Shower Venetian Bronze T14494-RB,265,2,530
P50031062,Bath #2 Linden Tub & Shower Stainless T14494-SS,240,5,1200
P50031062,Bath #2 Tub & Shower Stainless,260,4,1040
P50031070,Bath #3 Tub & Shower Chrome,70,1,70
P50031071,Bath #3 Tub & Shower Venetian Bronze,280,5,1400
P50031071,Bath #3 Linden Tub & Shower Venetian Bronze T14494-RB,260,1,260
P50031072,Bath #3 Linden Tub & Shower Stainless T14494-SS,240,1,240
P50031081,Bath #4 Tub & Shower Venetian Bronze,280,1,280
P50031082,Bath #4 Linden Tub & Shower Stainless T14494-SS,240,1,240
P50031090,Master Bath Shower Only Chrome,50,4,200
P50031091,Master Bath Linden Shower Only Venetian Bronze T14294-RB,133.3333333,3,400
P50031091,Master Bath Shower Only Venetian Bronze,150,6,900
P50031092,Master Bath Linden Shower Only Stainless T14294-SS,120,4,480
P50031092,Master Bath Shower Only Stainless,130,4,520
P50031100,"Powder Room Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,3,300
P50031100,"Powder Room 4"" Centerset Venetian Bronze",100,3,300
P50031101,"Powder Room 4"" Centerset Stainless",80,3,240
P50031101,"Powder Room Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,4,320
P50031110,"Bath #2 Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,2,200
P50031110,"Bath #2 4"" Centerset Venetian Bronze",100,1,100
P50031111,"Bath #2 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,5,400
P50031111,"Bath #2 4"" Centerset Stainless",80,2,160
P50031112,Bath #2 Linden Widespread Chrome 3594-MPU-DST,140,1,140
P50031113,Bath #2 Widespread Venetian Bronze,290,4,1160
P50031114,Bath #2 Widespread Stainless,250,2,500
P50031120,"Bath #3 4"" Centerset Venetian Bronze",100,3,300
P50031120,"Bath #3 Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,1,100
P50031121,"Bath #3 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P50031122,Bath #3 Linden Widespread Chrome 3594-MPU-DST,140,1,140
P50031123,Bath #3 Widespread Venetian Bronze,290,2,580
P50031126,"Bath #4 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P50031127,Bath #4 Linden Widespread Chrome 3594-MPU-DST,140,1,140
P50031128,Bath #4 Widespread Venetian Bronze,290,1,290
P50031130,"Master Bath Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",200,1,200
P50031131,"Master Bath Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,6,480
P50031131,"Master Bath 4"" Centerset Stainless",80,2,160
P50031140,Master Bath Widespread Chrome,150,2,300
P50031141,Master Bath Linden Widespread Venetian Bronze 3594-RBMPU-DST,280,4,1120
P50031141,Master Bath Widespread Venetian Bronze,288.3333333,12,3460
P50031142,Master Bath Widespread Stainless,250,6,1500
P50031151,Powder Room Widespread Venetian Bronze,283.3333333,3,850
P50031151,Powder Room Linden Widespread Venetian Bronze 3594-RBMPU-DST,280,2,560
P50031152,Powder Room Widespread Stainless,250,1,250
P50031160,Master Bath Linden Roman Tub Venetian Bronze T2794-RB,270,1,270
P50031161,Master Bath Linden Roman Tub Stainless T2794-SS,240,2,480
P50031161,Master Bath Tub Stainless,250,3,750
P50031202,Master Bath Cassidy Shower Only Stainless T14297-SS with H797SS,260,1,260
P50031226,Master Bath Cassidy Widespread Stainless 3597LF-SSMPU,860,1,860
P50031272,Master Bath Cassidy Roman Tub Stainless T2797-SSLHP with H697SS,330,1,330
P50031500,Add rain shower head and additional valve - Stainless,870,2,1740
P50031510,Add rain shower head and additional valve - Bronze,937.5,4,3750
P50031520,Add rain shower head and additional valve - Chrome,720,2,1440
P50031525,Handheld faucet w/ Grab Bar 57014-SS w/ additional valve - Ashland Stainless,1060,1,1060
P50031545,Handheld faucet w/ Grab Bar 57014-RB w/ additional valve - Ashland Bronze,1110,1,1110
P50031590,Handheld faucet on hook 55424-SS w/ additional valve - Linden Stainles,830,1,830
P50031610,Handheld faucet on hook 55425-RB w/ additional valve - Linden Bronze,890,1,890
P50031660,In2ition 4-Setting Two-in-One Shower 58065-RB,305,2,610
P50032000,Master Bath - Upgrade from Garden Tub to WhirlpoolTub,700,2,1400
P60030010,Powder Room Change toilet to elongated,50,1,50
P60030015,Powder Room Change toilet to Comfort Height,160,4,640
P60030015,Powder Room Change toilet to Comfort Height Elongated,160,3,480
P60030030,Master Bath - Comfort Height Elongated Toilet,160,3,480
P60030030,Master Bath - Comfort Height Toilet,160,6,960
P60030032,Master Bath - Elongated Toilet,50,1,50
P60030037,Bath #2 Change toilet to  Elongated,50,1,50
P60030038,Bath #2 Change toilet to Comfort Height Elongated,160,2,320
P60030038,Bath #2 Change toilet to Comfort Height,160,2,320
P60030047,Bath #3 Change toilet to  Elongated,50,1,50
P60030048,Bath #3 Change toilet to Comfort Height,160,1,160
P60030048,Bath #3 Change toilet to Comfort Height Elongated,160,2,320
P60030058,Bath #4 Change toilet to Comfort Height Elongated,160,1,160
P60031007,Kitchen Essa Pull-Down Black 9113-BL-DST,200,1,200
P60031010,Kitchen Linden Pull-Out Stainless 4353-AR-DST,110,2,220
P60031012,Kitchen Leland Pull-down Single Mount Chrome 9178-DST,110,1,110
P60031013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,176,5,880
P60031014,Kitchen Leland Pull-down Single Mount Venetian Bronze 9178-RB-DST,305,2,610
P60031060,Bath #2 Tub & Shower Chrome,70,1,70
P60031061,Bath #2 Tub & Shower Venetian Bronze,270,1,270
P60031070,Bath #3 Tub & Shower Chrome,70,1,70
P60031071,Bath #3 Tub & Shower Venetian Bronze,270,1,270
P60031081,Bath #4 Tub & Shower Venetian Bronze,270,1,270
P60031090,Master Bath Linden Shower Only Chrome T14294,45,2,90
P60031090,Master Bath Shower Only Chrome,50,3,150
P60031091,Master Bath Shower Only Venetian Bronze,140,1,140
P60031092,Master Bath Linden Shower Only Stainless T14294-SS,121.6666667,6,730
P60031100,"Powder Room 4"" Centerset Venetian Bronze",100,1,100
P60031101,"Powder Room Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,2,160
P60031110,"Bath #2 4"" Centerset Venetian Bronze",100,1,100
P60031120,"Bath #3 4"" Centerset Venetian Bronze",100,1,100
P60031125,"Bath #4 4"" Centerset Venetian Bronze",100,1,100
P60031131,"Master Bath Linden 4"" Centerset Stainless 2594-SSMPU-DST",150,2,300
P60031140,Master Bath Linden Widespread Chrome 3594-MPU-DST,140,2,280
P60031140,Master Bath Widespread Chrome,150,2,300
P60031141,Master Bath Widespread Venetian Bronze,560,1,560
P60031142,Master Bath Linden Widespread Stainless 3594-SSMPU-DST,352.8571429,7,2470
P60031500,Add rain shower head and additional valve - Stainless,850,1,850
P60031670,In2ition 4-Setting Two-in-One Shower 58065-Chrome,200,1,200
P70030010,Powder Room Change toilet to elongated,50,2,100
P70030015,Powder Room Change toilet to Comfort Height,160,4,640
P70030015,Powder Room Change toilet to Comfort Height Elongated,160,1,160
P70030030,Master Bath - Comfort Height Toilet,160,8,1280
P70030030,Master Bath - Comfort Height Elongated Toilet,160,1,160
P70030032,Master Bath - Elongated Toilet,50,1,50
P70030037,Bath #2 Change toilet to elongated,50,1,50
P70030038,Bath #2 Change toilet to Comfort Height,160,3,480
P70030047,Bath #3 Change toilet to elongated,50,1,50
P70030048,Bath #3 Change toilet to Comfort Height,160,3,480
P70030058,Bath #4 Change toilet to Comfort Height,160,3,480
P70031010,Kitchen Linden Pull-Out Stainless 4353-AR-DST,105,2,210
P70031012,Kitchen Leland Pull-down Single Mount Chrome 9178-DST,90,1,90
P70031013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,128,5,640
P70031014,Kitchen Leland Pull-down Single Mount Venetian Bronze 9178-RB-DST,290,2,580
P70031060,Bath #2 Linden Tub & Shower Chrome T14494,60,1,60
P70031061,Bath #2 Tub & Shower Venetian Bronze,280,1,280
P70031062,Bath #2 Linden Tub & Shower Stainless T14494-SS,250,1,250
P70031070,Bath #3 Linden Tub & Shower Chrome T14494,60,1,60
P70031071,Bath #3 Tub & Shower Venetian Bronze,280,1,280
P70031072,Bath #3 Linden Tub & Shower Stainless T14494-SS,250,1,250
P70031081,Bath #4 Tub & Shower Venetian Bronze,280,1,280
P70031091,Master Bath Shower Only Venetian Bronze,150,1,150
P70031092,Master Bath Linden Shower Only Stainless T14294-SS,120,5,600
P70031100,"Powder Room Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,2,200
P70031101,"Powder Room Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,2,160
P70031111,"Bath #2 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P70031112,Bath #2 Linden Widespread Chrome 3594-MPU-DST,140,1,140
P70031113,Bath #2 Widespread Venetian Bronze,290,1,290
P70031121,"Bath #3 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
P70031122,Bath #3 Linden Widespread Chrome 3594-MPU-DST,140,1,140
P70031123,Bath #3 Widespread Venetian Bronze,290,1,290
P70031128,Bath #4 Widespread Venetian Bronze,290,1,290
P70031131,"Master Bath Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,4,320
P70031140,Master Bath Linden Widespread Chrome 3594-MPU-DST,140,4,560
P70031141,Master Bath Widespread Venetian Bronze,290,2,580
P70031142,Master Bath Linden Widespread Stainless 3594-SSMPU-DST,372.5,4,1490
P70031150,Powder Room Linden Widespread Chrome 3594-MPU-DST,140,1,140
P70031151,Powder Room Widespread Venetian Bronze,290,1,290
P70031161,Master Bath Linden Roman Tub Stainless T2794-SS,246,5,1230
P70031200,Master Bath Cassidy Shower Only Chrome T14297 with H797,150,1,150
P70031610,Handheld faucet on hook 55425-RB w/ additional valve - Linden Bronze,1020,1,1020
P70031625,Handheld faucet on hook 55424 w/ additional valve - Cassidy Chrome,700,1,700
P70031670,In2ition 4-Setting Two-in-One Shower 58065-Chrome,180,1,180
P70031675,Kitchen - Touchless Faucet 9192T-AR-DST Stainless Touchless,340,1,340
P70032000,Master Bath - Upgrade from Garden Tub to WhirlpoolTub,700,5,3500
ZGBL30010,Powder Room Change toilet to elongated,50,4,200
ZGBL30015,Powder Room Change toilet to Comfort Height,133.3333333,6,800
ZGBL30015,Powder Room Change toilet to handicap,160,4,640
ZGBL30018,Rough-in for Water Softener,455,4,1820
ZGBL30020,Add 2nd standard shower head  to master bath shower,420,6,2520
ZGBL30025,Add plastic pan under washer  with drain,250,5,1250
ZGBL30025,Add plastic pan under washer with drain,250,82,20500
ZGBL30026,Rough waste & water ONLY for laundry sink,310,57,17670
ZGBL30026,Rough waste & water ONLY for  laundry sink,310,7,2170
ZGBL30030,Master Bath - Comfort HT Toilet,132.5,12,1590
ZGBL30030,Master Bath - Change Toilet To Comfort HT Toilet,64,10,640
ZGBL30032,Master Bath - Elongated Toilet,50,4,200
ZGBL30032,Master Bath -Change Toilet ToElongated Toilet,50,1,50
ZGBL30036,Bath #2 Change 1pc fiberglass tub to 5''  americast tub w/ ceramic wal,1480,6,8880
ZGBL30037,Bath #2 Change toilet to elongated,50,9,450
ZGBL30038,Bath #2 Change toilet to handicap,158.3333333,6,950
ZGBL30038,Bath #2 Change toilet to Comfort Height,160,11,1760
ZGBL30046,Bath #3 Change 1pc fiberglass tub to 5''  americast tub w/ ceramic wal,1480,1,1480
ZGBL30047,Bath #3 Change toilet to elongated,52.85714286,7,370
ZGBL30048,Bath #3 Change toilet to Comfort Height,160,6,960
ZGBL30048,Bath #3 Change toilet to handicap,160,3,480
ZGBL30057,Bath #4 Change toilet to elongated,50,1,50
ZGBL30058,Bath #4 Change toilet to handicap,160,1,160
ZGBL30065,Basement Rough-in for whole-house water softner,500,5,2500
ZGBL30065,Basement Rough-in for whole-house water softener (incl outlet),530,4,2120
ZGBL30066,Basement Add a water powered back-up sump pump (Sump Jet Model  SJ10),1500,26,39000
ZGBL30067,Basement Add additional washer and dryer hookup in basement or other a,460,1,460
ZGBL30067,Basement Add additional washer and dryer  hookup in basement or other,460,2,920
ZGBL30068,Basement Provide ejector pump and crock  for finished basement,1560,20,31200
ZGBL30068,Basement Provide ejector pump and crock for finished basement,1656.944444,144,238600
ZGBL30069,"Basement Rough-in for ejector pump (crock  only, pump not supplied)",660,4,2640
ZGBL30069,"Basement Rough-in for ejector pump (crock only, pump not supplied)",687.1785714,77,52912.75
ZGBL30072,Basement Rough-in waste & water for Wet Bar (finished basement),465.0526316,95,44180
ZGBL30073,Basement Rough-in waste only for future Wet bar (unfinished basement),390,29,11310
ZGBL30085,Add gas for range and connect to  range - std electric outlet remains,303.2692308,26,7885
ZGBL30086,Add freestanding utility sink w/Delta 2131 chrome fitting,660,11,7260
ZGBL30086,Add freestanding utility sink w/Delta 2131 chrome fitting (can go  in,631.875,32,20220
ZGBL30087,Add frost proof hose bib (outside faucet),237.5238095,21,4988
ZGBL30089,Add gas to dryer (connection by  owner) - std electric outlet  remains,300,2,600
ZGBL30089,Add gas to dryer (connection by owner) - std electric outlet remains,335.7142857,7,2350
ZGBL30090,Stub gas line to patio for grill  within 3'' of house (connection by,301.1111111,18,5420
ZGBL30090,Stub gas line to patio within 3'' of house (connection by owner),300,74,22200
ZGBL31010,Kitchen Linden Pull-Out Arctic Stainless 4353-AR-DST,99.5047619,21,2089.6
ZGBL31013,Kitchen Leland Pull-down Single Mount Arctic Stainless 9178-AR-DST,183.1363636,11,2014.5
ZGBL31020,Kitchen Victorian Stainless 2155-SS-DST,220.92,1,220.92
ZGBL31060,Bath #2 Linden Tub & Shower Chrome T14494,60,2,120
ZGBL31062,Bath #2 Linden Tub & Shower Stainless T14494-SS,240,15,3600
ZGBL31070,Bath #3 Linden Tub & Shower Chrome T14494,60,1,60
ZGBL31072,Bath #3 Linden Tub & Shower Stainless T14494-SS,240,9,2160
ZGBL31082,Bath #4 Linden Tub & Shower Stainless T14494-SS,240,1,240
ZGBL31090,Master Bath Linden Shower Only Chrome T14294,60,2,120
ZGBL31091,Master Bath Linden Shower Only Venetian Bronze T14294-RB,130,2,260
ZGBL31092,Master Bath Linden Shower Only Stainless T14294-SS,118.9333333,18,2140.8
ZGBL31100,"Powder Room Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,1,100
ZGBL31101,"Powder Room Linden 4"" Centerset Stainless 2594-SSMPU-DST",78.81666667,12,945.8
ZGBL31111,"Bath #2 Linden 4"" Centerset Stainless 2594-SSMPU-DST",79.05333333,15,1185.8
ZGBL31114,Bath #2 Linden Widespread Stainless 3594-SSMPU-DST,250,2,500
ZGBL31119,Included Level - Bath #3 Faucet,0,1,0
ZGBL31121,"Bath #3 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,9,720
ZGBL31124,Bath #3 Linden Widespread Stainless 3594-SSMPU-DST,250,2,500
ZGBL31126,"Bath #4 Linden 4"" Centerset Stainless 2594-SSMPU-DST",80,1,80
ZGBL31130,"Master Bath Linden 4"" Centerset Venetian Bronze 2594-RBMPU-DST",100,2,200
ZGBL31131,"Master Bath Linden 4"" Centerset Stainless 2594-SSMPU-DST",78.81666667,24,1891.6
ZGBL31140,Master Bath Linden Widespread Chrome 3594-MPU-DST,140,6,840
ZGBL31141,Master Bath Linden Widespread Venetian Bronze 3594-RBMPU-DST,280,4,1120
ZGBL31142,Master Bath Linden Widespread Stainless 3594-SSMPU-DST,250,14,3500
ZGBL31152,Powder Room Linden Widespread Stainless 3594-SSMPU-DST,250,2,500
ZGBL31160,Master Bath Linden Roman Tub Venetian Bronze T2794-RB,270,1,270
ZGBL31161,Master Bath Linden Roman Tub Stainless T2794-SS,237.9076923,13,3092.8
ZGBL31201,Master Bath Cassidy Shower Only Venetian Bronze T14297-RB with H797RB,280,1,280
ZGBL31202,Master Bath Cassidy Shower Only Stainless T14297-SS with H797SS,260,2,520
ZGBL31275,(2) 50 Gallon Electric water Heaters,1140,1,1140
ZGBL31275,Add Additional 50 Gallon Electric Water Heater,1165.555556,9,10490
ZGBL31278,Upgrade to 75 Gallon Gas Power Vent Water Heater,2562.5,8,20500
ZGBL31278,(1) 75 Gallon Gas Power Vent Water Heater,2860,1,2860
ZGBL31280,Chrome Soap Dispenser - Delta RP1002,60,1,60
ZGBL31281,Stainless Soap Dispenser - Delta RP1002AR,96.42857143,7,675
ZGBL31282,Bronze Soap Dispenser - Delta RP1002RB,90,3,270
ZGBL31450,Add Second Shower Head With Valve,1470,2,2940
G10020100,Optional Hip Vault with Tray at Great Room,2937.142857,7,20560
G10020110,Walk Out Option,16500,2,33000
G10020120,Add Two Single Dormers,3990,1,3990
G10020200,"Optional 8"" Triple Tray Ceiling in Foyer",726,15,10890
G10020250,"Optional 8"" Tray Ceiling at Dining Room/Study",910,2,1820
G10020280,Curbless Shower w/ Frameless Door Standard Master Bath,1120,4,4480
G10020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,570,1,570
G10020285,Curbless Shower w/ Frameless Door Alternate Master Bath,490,4,1960
G10020290,Curbless Shower w/ Frameless Door Standard Master Bath,1040,1,1040
G10020290,SLAB Curbless Shower w/ Frameless Door Standard Master Bath,1040,1,1040
G10020295,Curbless Shower w/ Frameless Door Alternate Master Bath,410,3,1230
G10020295,SLAB Curbless Shower w/ Frameless Door Alternate Master Bath,410,1,410
G10022100,Add rear covered porch built on existing deck (Walkout only) (no sq.,5350,1,5350
G10022125,Add rear covered porch built on foundation/slab,6704,10,67040
G10022150,Add rear covered porch built on foundation/basement,8191.666667,6,49150
G10022250,Add Screen to Covered Porch (No Rail),3750,8,30000
G10022251,Add Screen to Covered Deck (w/ Rail - Select w/ WALKOUT),4860,1,4860
G10023095,Change to Side Entry Garage (Verified Lots Only),3680,1,3680
G10023200,Delete Window in Kitchen and Add Cabinets - Level 1,345,2,690
G10023200,Delete Window in Kitchen and Add Lev 1 Cab - Sink to Island,510,7,3570
G10023205,Delete Window in Kitchen and Add Cabinets - Level 2,650,2,1300
G10023205,Delete Window in Kitchen and Add Lev 2 Cab - Sink to Island,880,2,1760
G10024150,Alternate Master Bath with Shower only,419.2307692,13,5450
G10025100,Study at Bedroom 3,1861.666667,6,11170
G10028190,Slab - No Basement,0,12,0
G10028230,Unfinished 8 ft 9.5 in Basement w/ Open 1st Floor and Basement Entry D,31500,3,94500
G10028235,Unfinished 8 ft 9.5 in Basement (Incl. Open Railing&Rough-in Plumbing),0,7,0
G10028240,Rough in Basement Plumbing (for Unfinished Basements Only),1400,3,4200
G10028280,Full Finished 8 ft 9.5 in Basement w/ Open 1st Floor,42500,2,85000
G10028600,Optional Tray In Great Room,620,6,3720
G10029740,Add Steel Beam To Clear Span In Basement,2000,1,2000
G10029820,White Bench in Lieu of Mud Room Closet,1470,2,2940
G20020100,Optional Hip Vault with Tray at Great Room,3048.880597,67,204275
G20020105,Optional Hip Vault w/ Tray in Great Room w/ Alternate 1st Floor Plan a,4105.555556,27,110850
G20020110,Walk Out Option,16500,22,363000
G20020112,Walk Out Option (Rear Squared Off),16500,8,132000
G20020120,Add Two Single Dormers,3925,6,23550
G20020200,"Optional 8"" Tray Ceiling in Foyer",574.8571429,35,20120
G20020250,"Optional 8"" Tray Ceiling at Dining Room",1220,1,1220
G20020250,"Optional 8"" Tray Ceiling at Dining Room/Study",600,2,1200
G20020275,"Optional 8"" Tray in Den",600,2,1200
G20020280,BSMT Curbless Shower w/ Frameless Door Standard Master Bath,581.6666667,6,3490
G20020280,Curbless Shower w/ Frameless Door Standard Master Bath,570,4,2280
G20020285,BSMT Curbless Shower w/ Frameless Door Alternate Master Bath,1240,12,14880
G20020285,BSMT Curbless Shower w/ Framesless Door Alternate Master Bath,1275,12,15300
G20020285,Curbless Shower w/ Frameless Door Alternate Master Bath,1240,18,22320
G20020290,Curbless Shower w/ Frameless Door Standard Master Bath,490,1,490
G20020290,SLAB Curbless Shower w/ Frameless Door Standard Master Bath,490,1,490
G20020295,Curbless Shower w/ Frameless Door Alternate Master Bath,1160,7,8120
G20020295,SLAB Curbless Shower w/ Frameless Door Alternate Master Bath,1160,10,11600
G20022100,Add rear covered porch built on existing deck (Walkout only) (no sq.,6044.444444,9,54400
G20022125,Add rear covered porch built on foundation/slab,5584.444444,18,100520
G20022150,Add rear covered porch built on foundation/basement,8551.111111,9,76960
G20022175,2' Roof Extension for Included Covered Porch,2103.75,64,134640
G20022200,Add Screen to Covered Porch with Alternate Partial First Floor Plan (N,3853.75,8,30830
G20022200,Add Screen to Covered Porch with Alternate Partial First Floor Plan (No Rail),3813.333333,9,34320
G20022225,Add Screen to Covered Porch w/ Alternate Partial First Floor Plan (w/ Rail - Select w/ WALKOUT),4770,2,9540
G20022225,Add Screen to Covered Porch w/ Alternate Partial First Floor Plan (w/,5020,4,20080
G20022250,Add Screen to Covered Porch,1700,1,1700
G20022250,Add Screen to Covered Porch (No Rail),2440,29,70760
G20022251,Add Screen to Covered Deck (w/ Rail - Select w/ WALKOUT),3120,7,21840
G20022251,Add Screen to Covered Porch (w/ Rail - Select w/ WALKOUT),3120,6,18720
G20023095,Change to Side Entry Garage (Verified Lots Only),2323.333333,6,13940
G20023100,Add 3rd car garage (additional 9x7 carriage house door w/opener),12900,1,12900
G20023200,Delete Window in Kitchen and Add Cabinets - Level 1,449.0163934,61,27390
G20023205,Delete Window in Kitchen and Add Cabinets - Level 2,641.4285714,21,13470
G20023210,Delete Window in Kitchen and Add Cabinets - Level 3,856.4285714,14,11990
G20023215,Alternate Bedroom 3 in Lieu of Den,100,17,1700
G20023215,Alternate Bedroom 3 in Lieu of Study,100,4,400
G20023220,Alternate Larger Bedroom 2 & Smaller Dining,100,13,1300
G20023225,Alternate Bedroom 2 w/ Squared off Front Wall,191.8918919,37,7100
G20023230,Alternate Larger Dining Room w/ Butler's Pantry (No Study),2497.857143,7,17485
G20023230,Alternate Larger Dining Room w/ Butler's Pantry (No Den),2156.071429,28,60370
